name,data,depr_data
shorewall-init,[],[]
shorewall-lite,"[""shoreline_firewall""]",[]
shorewall6,[],[]
shorewall6-lite,"[""shoreline_firewall""]",[]
uniset-configurator,[],[]
tutka,[],[]
tuxkart,[],[]
tuxmath,[],[]
tuxmathscrabble,[],[]
tuxpaint,[],[]
tuxpaint-stamps,[],[]
tuxpuck,[],[]
tuxtype,[],[]
tuxwordsmith,[],[]
tuxwordsmith-Russian-German,[],[]
tvflash,[],[]
tvheadend,[],[]
tvtime,[],[]
tweak,[],[]
twiggy,[],[]
twm,[],[]
twolame,[],[]
txt2html,[],[]
txt2pdbdoc,[],[]
txt2tags,[],[]
txw2,[],[]
typespeed,[],[]
u-boot-qemu,[],[]
u-boot-tools,"[""uboot-tools""]","[""uboot-tools""]"
u2f-hidraw-policy,[],[]
u3-tool,[],[]
ubridge,[],[]
ubt-common,[],[]
ubt-devel,[],[]
ucarp,[],[]
ucblogo,[],[]
uchardet,[],[]
ucl,[],[]
ucspi-tcp,[],[]
ucview,[],[]
uddi4j,[],[]
udev-android,[],[]
udev-micronucleus,[],[]
udev-rule-generator,"[""udevd-final""]","[""udevd-final""]"
udev-rules-ioschedulers,"[""udev-rules-ioschdulers""]","[""udev-rules-ioschdulers""]"
udev-rules-rfkill-uaccess,[],[]
udftools,[],[]
udis86,[],[]
udisks2-qt5,[],[]
udisksdd,[],[]
udns,[],[]
udpcast,[],[]
udpspeeder,[],[]
udpxy,[],[]
udunits,[],[]
ufoai,[],[]
ufraw,"[""gimp2-plugin-ufraw""]","[""gimp2-plugin-ufraw""]"
uftp,[],[]
uftrace,[],[]
uget,[],[]
perl-Text-NSP,[],[]
perl-Text-Ngram,[],[]
perl-Text-PDF,[],[]
perl-Text-Patch,[],[]
perl-Text-Quoted,[],[]
perl-Text-RecordParser,[],[]
perl-Text-Reform,[],[]
perl-Text-SimpleTable,[],[]
perl-Text-Soundex,[],[]
perl-Text-Sprintf-Named,[],[]
perl-Text-TabularDisplay,[],[]
perl-Text-Template,[],[]
perl-Text-TestBase,[],[]
perl-Text-Unidecode,[],[]
perl-Text-WagnerFischer,[],[]
perl-Text-WikiFormat,[],[]
ugrep,[],[]
uhd,[],[]
uid_wrapper,[],[]
uima-parent-pom,[],[]
uisp,[],[]
ularn,[],[]
ulcc,[],[]
ulogd,[],[]
ultimatestunts,[],[]
umask-control,[],[]
umix,[],[]
unace,[],[]
unadf,[],[]
unar,[],[]
unarj,[],[]
unbound,"[""libunbound-static"",""unbound-chroot(/var/lib/unbound)""]","[""libunbound-static"",""unbound-chroot(/var/lib/unbound)""]"
unclutter,[],[]
unclutter-xfixes,[],[]
uncrustify,[],[]
unfs3,[],[]
uni2ascii,[],[]
unibilium,[],[]
unicode,[],[]
unicode-emoji,[],[]
unicode-ucd,[],[]
unifdef,[],[]
unifying-receiver-udev,[],[]
unionfs,[],[]
unison,[],[]
unit,"[""nginx-unit""]","[""nginx-unit""]"
perl-Text-Wrapper,[],[]
perl-Text-Xslate,[],[]
perl-Text-vCard,[],[]
perl-Text-vFile-asData,[],[]
perl-TheSchwartz,[],[]
perl-Thread-SigMask,[],[]
perl-Throwable,[],[]
perl-Tie-CArray,[],[]
perl-Tie-Cycle,[],[]
perl-Tie-EncryptedHash,[],[]
perl-Tie-File,[],[]
perl-Tie-Function,[],[]
perl-Tie-Handle-Offset,[],[]
perl-Tie-IxHash,[],[]
perl-Tie-ListKeyedHash,[],[]
perl-Tie-RefHash,[],[]
perl-Tie-Simple,[],[]
perl-Tie-Sub,[],[]
perl-Tie-ToObject,[],[]
perl-Time-Duration-Parse,[],[]
perl-Time-Format,[],[]
perl-Time-Format_XS,[],[]
perl-Time-Moment,[],[]
perl-Time-Piece,[],[]
perl-Time-TZOffset,[],[]
perl-Time-Warp,[],[]
perl-TimeDate,[],[]
perl-Tk-MListbox,[],[]
perl-Tk-Pod,[],[]
perl-Tk-Splash,[],[]
perl-Tk-TableMatrix,[],[]
perl-Tree-DAG_Node,[],[]
perl-Tree-Parser,[],[]
perl-Tree-Simple,[],[]
perl-Tree-Simple-VisitorFactory,[],[]
perl-Try-Tiny,[],[]
perl-Type-Tie,[],[]
perl-Types-Path-Tiny,[],[]
perl-Types-Serialiser,[],[]
perl-UI-Dialog,[],[]
perl-UML-Class-Simple,[],[]
perl-UNIVERSAL-isa,[],[]
perl-UNIVERSAL-moniker,[],[]
perl-UNIVERSAL-require,[],[]
perl-URI,[],[]
perl-URI-Escape-XS,[],[]
perl-URI-Fetch,[],[]
perl-URI-FromHash,[],[]
perl-URI-Nested,[],[]
perl-URI-Simple,[],[]
perl-URI-UTF8-Punycode,[],[]
perl-URI-cpan,[],[]
perl-URI-db,[],[]
perl-URL-Encode,[],[]
perl-UUID,[],[]
perl-UUID-Tiny,[],[]
perl-UUID-URandom,[],[]
perl-Unicode-CheckUTF8,[],[]
perl-Unicode-Collate,[],[]
perl-Unicode-EastAsianWidth,[],[]
perl-Unicode-IMAPUtf7,[],[]
perl-Unicode-Map,[],[]
perl-Unicode-Map8,[],[]
perl-Unicode-MapUTF8,[],[]
perl-Unicode-Stringprep,[],[]
perl-Unicode-UTF8,[],[]
perl-Unicode-UTF8simple,[],[]
perl-Unix-Mknod,[],[]
perl-Unix-Process,[],[]
perl-User-Identity,[],[]
perl-VCG,[],[]
perl-VM-EC2,[],[]
perl-Validation-Class,[],[]
perl-Variable-Magic,[],[]
perl-Version-Next,[],[]
perl-WWW-Blog-Identify,[],[]
perl-WWW-Form-UrlEncoded,[],[]
perl-WWW-Google-PageRank,[],[]
perl-WWW-Mechanize,[],[]
perl-WWW-RobotRules,[],[]
perl-WWW-Yandex-TIC,[],[]
perl-Want,[],[]
perl-Weather-Com,[],[]
perl-Web-Scraper,[],[]
perl-WebService-MusicBrainz,[],[]
perl-WebService-Prowl,[],[]
perl-WordNet-QueryData,[],[]
perl-WordPress-API,[],[]
perl-WordPress-CLI,[],[]
perl-WordPress-Post,[],[]
perl-WordPress-XMLRPC,[],[]
perl-Wx,[],[]
perl-Wx-Perl-ProcessStream,[],[]
perl-Wx-Scintilla,[],[]
perl-X-Osd,[],[]
perl-X11-GUITest,[],[]
perl-X11-Xlib,[],[]
perl-XML-Atom,[],[]
perl-XML-AutoWriter,[],[]
perl-XML-Bare,[],[]
kannel,[],[]
kapacitor,[],[]
kaptain,[],[]
karbowanecwallet,[],[]
kartofel,[],[]
kasumi,[],[]
kazam,[],[]
kbdd,[],[]
kbibtex,"[""libkbibtexpart4""]",[]
perl-XML-Catalog,[],[]
perl-XML-Compile-Cache,[],[]
perl-XML-Compile-Tester,[],[]
perl-XML-Descent,[],[]
perl-XML-Dumper,[],[]
perl-XML-Encoding,[],[]
perl-XML-Feed,[],[]
perl-XML-Filter-BufferText,[],[]
perl-XML-Generator,[],[]
perl-XML-LibXML,"[""perl-XML-LibXML-Common""]",[]
perl-XML-LibXML-PrettyPrint,[],[]
perl-XML-LibXML-Simple,[],[]
perl-XML-LibXSLT,[],[]
perl-XML-Parser,[],[]
perl-XML-Parser-Lite,[],[]
perl-XML-Parser-Lite-Tree,[],[]
perl-XML-RSS,[],[]
perl-XML-RegExp,[],[]
perl-XML-SAX,[],[]
perl-XML-SAX-Base,[],[]
perl-XML-SAX-Writer,[],[]
perl-XML-SemanticDiff,[],[]
perl-XML-Simple,[],[]
perl-XML-SimpleObject,[],[]
perl-XML-Tidy,[],[]
perl-XML-TokeParser,[],[]
perl-XML-TreeBuilder,[],[]
perl-XML-TreePP,[],[]
perl-XML-Twig,[],[]
perl-XML-Writer-String,[],[]
perl-XML-XPath,[],[]
perl-XML-XPathEngine,[],[]
perl-XML-XSPF,[],[]
perl-XMLRPC-Lite,[],[]
perl-XXX,[],[]
perl-YAML,[],[]
perl-YAML-LibYAML-API,[],[]
perl-YAML-PP,[],[]
perl-YAML-PP-LibYAML,[],[]
perl-YAML-Tiny,[],[]
perl-Zabbix-Sender,[],[]
perl-accessors,[],[]
perl-aliased,[],[]
perl-autobox,[],[]
perl-autobox-Core,[],[]
perl-autodie,[],[]
perl-autovivification,[],[]
perl-bignum,[],[]
perl-boolean,[],[]
perl-capitalization,[],[]
perl-common-sense,[],[]
perl-constant-lexical,[],[]
perl-curry,[],[]
perl-experimental,[],[]
perl-forks,[],[]
perl-inc-latest,[],[]
perl-junoscript,[],[]
perl-lib-abs,[],[]
perl-libintl,[],[]
perl-libnet,[],[]
perl-local-lib,[],[]
perl-mime-construct,[],[]
perl-namespace-autoclean,[],[]
perl-namespace-clean,[],[]
perl-parent,[],[]
perl-ph,[],[]
perl-pip,[],[]
perl-pod2pdf,[],[]
perl-podlators,[],[]
perl-podlinkcheck,[],[]
perl-prefork,[],[]
perl-provide,[],[]
perl-qa-rpmelfsym,[],[]
perl-rlib,"[""perl(rlib.pm)""]",[]
perl-strictures,[],[]
perl-syntax,[],[]
perl6-Zef,[],[]
perlconsole,[],[]
pesign,[],[]
pete,[],[]
pfqueue,[],[]
pg_rman12,[],[]
pg_top,[],[]
pgadmin3,[],[]
pgcenter,[],[]
pgfouine,[],[]
pgmodeler,[],[]
pgpdump,[],[]
pgtcl,[],[]
phaul-ovz,[],[]
phlipple,[],[]
phodav,[],[]
phoronix-test-suite,[],[]
photoflare,[],[]
photopnmtools,[],[]
phototonic,[],[]
kcollectd,[],[]
kcore_dump,[],[]
kcov,[],[]
kdbg,[],[]
kdc-test,[],[]
kde-common,"[""kde3-common""]","[""kde3-common""]"
kde-common-devel,[],[]
kde-icon-theme-DarkGlass_Reworked,"[""\tkde-icon-theme""]","[""\tkde-icon-theme""]"
kde4-konsole-colorscheme-SolarizedPastel,[],[]
kde4-kopete-style-kONE,[],[]
kde4-settings-knetbook,[],[]
xpp3,[],[]
xppaut,[],[]
xpr,[],[]
xprintidle,[],[]
xprobe2,[],[]
xqf,[],[]
xrandr,[],[]
xrandr-align,[],[]
xrcode,[],[]
xrdb,[],[]
xrdp-usb,[],[]
xrefresh,[],[]
xres,[],[]
xrestop,[],[]
xroach,[],[]
xrootd,[],[]
xsane-doc-ru,[],[]
xsc,[],[]
xscope,[],[]
xsd,[],[]
xse,[],[]
xsecurelock,[],[]
xsel,[],[]
xset,[],[]
xsetmode,[],[]
xsetpointer,[],[]
xsettingsd,[],[]
xskat,[],[]
xsnow,[],[]
xst,[],[]
xstdcmap,[],[]
xstream,[],[]
xteddy,[],[]
xtoolwait,[],[]
xtrace,[],[]
xtrkcad,[],[]
xtrlock,[],[]
xtruss,[],[]
xtux,[],[]
xvfb-run,[],[]
xvid4conf,[],[]
xvidcap,"[""xvidcap-common""]","[""xvidcap-common""]"
xvidtune,[],[]
xvinfo,[],[]
xvkbd,[],[]
xwd,[],[]
xwininfo,[],[]
xwit,[],[]
xwud,[],[]
xxkb,[],[]
xye,[],[]
xygrib,[],[]
xygrib-maps-HiRes,[],[]
xz,"[""lzma-utils""]",[]
xz-java,[],[]
xzoom,[],[]
y12m,[],[]
yabasic,[],[]
yacas,[],[]
yad,[],[]
yakuake,"[""kde5-yakuake""]",[]
yamllint,[],[]
yandex-browser-preinstall,[],[]
yandex-disk-indicator,[],[]
yaplc-rte-source,[],[]
yaplc_demos,[],[]
yapyserial,[],[]
yara,[],[]
yarn,[],[]
yasr,[],[]
yaz,[],[]
ydiff,[],[]
yeahconsole,[],[]
yeahlaunch,[],[]
yecht,[],[]
yelp,[],[]
yelp-tools,[],[]
yelp-xsl,[],[]
yggdrasil,[],[]
yices,[],[]
ykclient,[],[]
ykman-gui,[],[]
ykpers,[],[]
yodl,[],[]
python3-module-poetry-core,"[""python3(poetry-core)""]",[]
python3-module-pyinstaller-hooks-contrib,[],[]
python3-module-pynput,[],[]
python3-module-pypresence,[],[]
python3-module-pyproject_hooks,[],[]
python3-module-pysaml2,[],[]
python3-module-pysyncobj,[],[]
python3-module-scikit-build,[],[]
python3-module-shellingham,[],[]
python3-module-simple-term-menu,[],[]
python3-module-tomlkit,[],[]
apache2-mod_security3,[],[]
apache2-mod_umask,[],[]
apache2-mod_vhost_limit,[],[]
apacheds-ldap-api,[],[]
apachetop,[],[]
apachkconfig,[],[]
apcupsd,[],[]
apcupsd-multiups,[],[]
apg,[],[]
api-sanity-autotest,[],[]
apiguardian,[],[]
apitrace,[],[]
apiviz,[],[]
appframework,[],[]
postgresql12-pg_partman,[],[]
postgresql13-pg_partman,[],[]
postgresql13-timescaledb,[],[]
postgresql14-pg_partman,[],[]
postgresql14-pgaudit,[],[]
postgresql14-postgis,"[""postgis""]",[]
postgresql14-timescaledb,[],[]
postgresql15-1C,"[""_with"",""build"",""devel"",""for"",""postgresql"",""postgresql-contrib"",""postgresql-llvmjit"",""postgresql-perl"",""postgresql-python"",""postgresql-server"",""postgresql-server-devel"",""postgresql-tcl""]","[""postgresql-contrib"",""postgresql-llvmjit"",""postgresql-python"",""postgresql-server-develforbuild_withdevel"",""postgresql-tcl""]"
postgresql15-pg_partman,[],[]
postgresql15-pgaudit,[],[]
youtube-dl-gui,[],[]
yq,[],[]
ytalk,[],[]
yubioath-desktop,[],[]
yuzu,[],[]
yydebug,[],[]
z80asm,[],[]
z80dasm,[],[]
appliance-base-admin,[],[]
appliance-base-admin-common,[],[]
appliance-base-admin-disk,[],[]
appliance-base-admin-hn,"[""appliance-base-admin""]",[]
appliance-base-admin-ve,[],[]
appliance-base-basesystem,[],[]
appliance-base-compress-all,[],[]
appliance-base-compress-minimal,[],[]
appliance-base-glibc,[],[]
appliance-base-interactivesystem,[],[]
appliance-base-minimal,[],[]
appliance-base-server,[],[]
appliance-base-sshd,[],[]
appliance-base-sshd-x11,[],[]
appliance-base-ve-conflicts,[],[]
appliance-build-hylafax,[],[]
appliance-caching-dns,[],[]
appliance-desktop-lxde,[],[]
appliance-devel-alt,[],[]
appliance-devel-base,[],[]
appliance-devel-debug,[],[]
appliance-devel-distro,[],[]
appliance-hn,[],[]
appliance-ntp-autosync,[],[]
appliance-service-nagios,[],[]
appliance-ve-ejabberd,[],[]
appliance-ve-ibank,[],[]
appliance-ve-minimal,[],[]
appliance-ve-openvpn,[],[]
appliance-ve-samba,[],[]
appliance-ve-std,[],[]
appmenu-qt5,[],[]
appres,[],[]
appstream-data-generator,[],[]
apr1,[],[]
apricots,[],[]
aprutil1,"[""libaprutil1-libdb""]",[]
apt,[],[]
apt-autoclean,[],[]
apt-blacklist,[],[]
apt-cacher-ng,[],[]
apt-conf-autoimports-p10,[],[]
apt-conf-autoports-p10,"[""apt-conf-autoports"",""apt-conf-autoports-p7"",""apt-conf-autoports-p8"",""apt-conf-autoports-p9""]","[""apt-conf-autoports"",""apt-conf-autoports-p7"",""apt-conf-autoports-p8"",""apt-conf-autoports-p9""]"
apt-conf-baikal-m,[],[]
apt-conf-branch,"[""/etc/apt/pkgpriorities"",""apt-conf"",""apt-conf-centaurus""]","[""/etc/apt/pkgprioritiesapt-conf-centaurus"",""apt-conf-centaurus""]"
apt-conf-branch-gostcrypto,"[""/etc/apt/pkgpriorities"",""apt-conf"",""apt-conf-centaurus""]","[""/etc/apt/pkgprioritiesapt-conf-centaurus"",""apt-conf-centaurus""]"
apt-conf-etersoft-common,"[""apt-conf-etersoft""]","[""apt-conf-etersoft""]"
apt-conf-ignore-pulseaudio,[],[]
apt-conf-ignore-systemd,[],[]
apt-conf-mithraen,[],[]
libmx,[],[]
qdmr,[],[]
apt-log,[],[]
apt-printchanges,[],[]
apt-scripts,[],[]
apt-scripts-nvidia,[],[]
apt-updatecache,[],[]
aptitude,[],[]
apulse,[],[]
aqemu,[],[]
aqsis,[],[]
aqualung,[],[]
aqute-bnd,[],[]
arc,[],[]
archivemail,[],[]
archivemount,[],[]
archiveopteryx,[],[]
archmage,[],[]
archway,[],[]
ardour,[],[]
arduino-builder,[],[]
arduino-listSerialPortsC,[],[]
arepoize,[],[]
argon2,[],[]
argtable2,[],[]
argwrapper,[],[]
aria2,[],[]
aries-blueprint-annotation-api,[],[]
aries-blueprint-api,[],[]
aries-blueprint-core,[],[]
aries-blueprint-parser,[],[]
aries-proxy-api,[],[]
aries-proxy-impl,"[""aries-proxy""]",[]
aries-quiesce-api,[],[]
aries-util,[],[]
arj,[],[]
arm-none-eabi-binutils,[],[]
arm-none-eabi-gcc,[],[]
arm-none-eabi-newlib,[],[]
armadillo,"[""armadillo-devel""]",[]
armagetronad,[],[]
arp-scan,[],[]
arp-sk,[],[]
arping2,[],[]
arpsend,[],[]
arronax,[],[]
arrows,[],[]
artha,[],[]
asa,[],[]
asc-music,[],[]
ascii,[],[]
asciinema,[],[]
asciiquarium,[],[]
asco,[],[]
aseman-qt-tools,[],[]
ppsspp,[],[]
prismlauncher,[],[]
proxmox-i18n,[],[]
pspp,[],[]
pve-access-control,"[""libpve-access-control"",""perl-pve-access-control""]","[""libpve-access-control"",""perl-pve-access-control""]"
pve-acme,[],[]
pve-cluster,[],[]
pve-common,[],[]
pve-container,[],[]
pve-doc-generator,[],[]
pve-docs,[],[]
pve-firewall,[],[]
pve-ha-manager,[],[]
pve-http-server,"[""libpve-http-server-perl"",""perl-pve-http-server""]","[""libpve-http-server-perl"",""perl-pve-http-server""]"
pve-lxc,"[""lxc-pve""]","[""lxc-pve""]"
pve-lxc-syscalld,[],[]
pve-network,[],[]
pve-novnc,[],[]
pve-storage,"[""libpve-storage-perl""]","[""libpve-storage-perl""]"
pve-xtermjs,[],[]
pyinstaller,[],[]
python-module-ZSI,[],[]
python-module-flake8,[],[]
python-module-mccabe,[],[]
python-module-pyodbc,[],[]
python-module-pyxb,"[""python2.7(pyxb)"",""python3(pyxb)""]","[""python3(pyxb)""]"
python-module-serpent,"[""python2.7(serpent)"",""python3(serpent)""]","[""python2.7(serpent)""]"
python3-module-altgraph,[],[]
python3-module-apycula,[],[]
python3-module-argh,[],[]
libmrss,[],[]
libmsgpack,"[""msgpack"",""msgpack-devel""]","[""msgpack"",""msgpack-devel""]"
libmspack,[],[]
libmspub,[],[]
libmsym,"[""libmsym-devel"",""msym-devel""]","[""msym-devel""]"
libmtdev,"[""mtdev"",""mtdev-tools""]","[""mtdev"",""mtdev-tools""]"
libmtquery,[],[]
libmtsupport,[],[]
libmtxclient,[],[]
libmuparser,[],[]
libmusicbrainz,[],[]
libmusicbrainz5,[],[]
libgibsonclient,[],[]
aspell-ca,[],[]
aspell-cs,[],[]
aspell-cy,[],[]
aspell-da,[],[]
aspell-el,[],[]
aspell-es,[],[]
aspell-fa,"[""aspell-dictionary"",""aspell-fa_IR"",""spell-fa""]","[""aspell-dictionary"",""aspell-fa_IR"",""spell-fa""]"
aspell-fi,[],[]
aspell-fo,[],[]
aspell-fr,[],[]
aspell-ga,[],[]
aspell-gd,[],[]
aspell-gl,[],[]
aspell-gu,[],[]
aspell-he,[],[]
aspell-hi,[],[]
aspell-hr,[],[]
aspell-hu,"[""\t"",""aspell-dictionary"",""aspell-hu_HU"",""spell-hu""]","[""\taspell-hu_HU"",""aspell-dictionary"",""spell-hu""]"
aspell-ia,"[""\t"",""aspell-dictionary"",""aspell-ia_XX"",""spell-ia""]","[""\taspell-ia_XX"",""aspell-dictionary"",""spell-ia""]"
aspell-id,[],[]
aspell-is,[],[]
aspell-it,[],[]
aspell-la,[],[]
aspell-lv,"[""aspell-dictionary"",""aspell-lv_LV"",""spell-lv""]","[""aspell-dictionary"",""aspell-lv_LV"",""spell-lv""]"
aspell-mg,"[""aspell-dictionary"",""aspell-mg_MG"",""spell-mg""]","[""aspell-dictionary"",""aspell-mg_MG"",""spell-mg""]"
aspell-mk,"[""\t"",""aspell-dictionary"",""aspell-mk_MK""]","[""\taspell-mk_MK"",""aspell-dictionary""]"
aspell-ml,[],[]
aspell-mr,[],[]
aspell-ms,"[""\t"",""aspell-dictionary"",""aspell-ms_MY""]","[""\taspell-ms_MY"",""aspell-dictionary""]"
aspell-mt,"[""\t"",""aspell-dictionary"",""aspell-mt_MT""]","[""\taspell-mt_MT"",""aspell-dictionary""]"
aspell-nl,[],[]
aspell-no,[],[]
aspell-ny,"[""aspell-dictionary"",""aspell-ny_"",""spell-ny""]","[""aspell-dictionary"",""aspell-ny_"",""spell-ny""]"
aspell-or,[],[]
aspell-pa,[],[]
aspell-pl,[],[]
libgda5,"[""libgda2"",""libgda2-devel""]","[""libgda2"",""libgda2-devel""]"
libgdamm,[],[]
libgdata,[],[]
libgdchart,[],[]
libgdiplus,[],[]
libgdk-pixbuf-xlib,[],[]
libgdl3,"[""gdl""]","[""gdl""]"
libgdsii,[],[]
libgee0.8,"[""libgee-devel""]",[]
libgegl,"[""libgegl-gir-devel""]",[]
ash,"[""dash""]","[""dash""]"
asio,[],[]
asl,[],[]
asoundconf,[],[]
aspectjweaver,[],[]
aspell-af,[],[]
aspell-ar,[],[]
aspell-be,[],[]
aspell-bg,[],[]
aspell-bn,[],[]
libmxp,[],[]
libmypaint,[],[]
libmythes,[],[]
libnanomsg,[],[]
libnatpmp,"[""libnatpmp-devel""]",[]
libnatspec,[],[]
libncursesxx,[],[]
libndp,[],[]
libnemesi,[],[]
libnest2d,[],[]
libnet2,"[""libnet"",""libnet-devel"",""libnet-devel-static""]","[""libnet"",""libnet-devel-static""]"
libnet6,"[""net6"",""net6-devel""]","[""net6""]"
libnetcdf,"[""pkgconfig(netcdf)""]",[]
libnetcdff,[],[]
libgeocode-glib,[],[]
libgeotiff,[],[]
libgeotiff2,[],[]
libgepub,[],[]
libgexiv2,[],[]
libgfbgraph,[],[]
libgflags,[],[]
libghttp,[],[]
libgii,[],[]
libginac,[],[]
libgio-qt,[],[]
libgirara,[],[]
libgit2,[],[]
libgit2-glib,[],[]
libgjs,[],[]
libgksu,[],[]
python3-module-xmlschema,[],[]
python3-module-zstandard,[],[]
qca-qt5,[],[]
qcad,[],[]
aspell-pt_PT,"[""aspell-pt""]","[""aspell-pt""]"
aspell-rw,"[""\t"",""aspell-dictionary"",""aspell-rw_RW""]","[""\taspell-rw_RW"",""aspell-dictionary""]"
aspell-sk,[],[]
aspell-sl,[],[]
aspell-sr,[],[]
aspell-sv,[],[]
aspell-ta,[],[]
aspell-te,[],[]
aspell-tet,"[""\t"",""aspell-dictionary"",""aspell-tet_TP"",""spell-tet""]","[""\taspell-tet_TP"",""aspell-dictionary"",""spell-tet""]"
aspell-tn,"[""\t"",""aspell-dictionary"",""aspell-tn_XX"",""spell-tn""]","[""\taspell-tn_XX"",""aspell-dictionary"",""spell-tn""]"
aspell-tr,"[""\t"",""aspell-dictionary"",""aspell-tr_TR"",""spell-tr""]","[""\taspell-tr_TR"",""aspell-dictionary"",""spell-tr""]"
aspell-uk,[],[]
aspell-vi,"[""aspell-dictionary"",""aspell-vi_VN"",""spell-vi""]","[""aspell-dictionary"",""aspell-vi_VN"",""spell-vi""]"
aspell-yi,"[""aspell-dictionary"",""aspell-yi_US"",""spell-yi""]","[""aspell-dictionary"",""aspell-yi_US"",""spell-yi""]"
aspell-zu,"[""\t"",""aspell-dictionary"",""aspell-zu_ZA"",""spell-zu""]","[""\taspell-zu_ZA"",""aspell-dictionary"",""spell-zu""]"
assaultcube,[],[]
assaultcube-data,[],[]
assertj-core,[],[]
asterisk,"[""asterisk-base""]",[]
asterisk-build-sounds,[],[]
asterisk-core-sounds-en-alaw,"[""asterisk-sounds-en-alaw""]","[""asterisk-sounds-en-alaw""]"
asterisk-core-sounds-en-g729,"[""asterisk-sounds-en-g729""]","[""asterisk-sounds-en-g729""]"
asterisk-core-sounds-en-gsm,"[""asterisk-sounds-en-gsm""]","[""asterisk-sounds-en-gsm""]"
asterisk-core-sounds-en-siren7,"[""asterisk-sounds-en-siren7""]","[""asterisk-sounds-en-siren7""]"
asterisk-core-sounds-en-sln16,"[""asterisk-sounds-en-sln16""]","[""asterisk-sounds-en-sln16""]"
asterisk-core-sounds-en-wav,"[""asterisk-sounds-en-wav""]","[""asterisk-sounds-en-wav""]"
asterisk-core-sounds-en_AU-alaw,"[""asterisk-sounds-en_AU-alaw""]","[""asterisk-sounds-en_AU-alaw""]"
asterisk-core-sounds-en_AU-g729,"[""asterisk-sounds-en_AU-g729""]","[""asterisk-sounds-en_AU-g729""]"
asterisk-core-sounds-en_AU-gsm,"[""asterisk-sounds-en_AU-gsm""]","[""asterisk-sounds-en_AU-gsm""]"
asterisk-core-sounds-en_AU-siren7,"[""asterisk-sounds-en_AU-siren7""]","[""asterisk-sounds-en_AU-siren7""]"
asterisk-core-sounds-en_AU-sln16,"[""asterisk-sounds-en_AU-sln16""]","[""asterisk-sounds-en_AU-sln16""]"
asterisk-core-sounds-en_AU-wav,"[""asterisk-sounds-en_AU-wav""]","[""asterisk-sounds-en_AU-wav""]"
asterisk-core-sounds-es-alaw,"[""asterisk-sounds-es-alaw""]","[""asterisk-sounds-es-alaw""]"
asterisk-core-sounds-es-g729,"[""asterisk-sounds-es-g729""]","[""asterisk-sounds-es-g729""]"
asterisk-core-sounds-es-gsm,"[""asterisk-sounds-es-gsm""]","[""asterisk-sounds-es-gsm""]"
asterisk-core-sounds-es-siren7,"[""asterisk-sounds-es-siren7""]","[""asterisk-sounds-es-siren7""]"
asterisk-core-sounds-es-sln16,"[""asterisk-sounds-es-sln16""]","[""asterisk-sounds-es-sln16""]"
asterisk-core-sounds-es-wav,"[""asterisk-sounds-es-wav""]","[""asterisk-sounds-es-wav""]"
asterisk-core-sounds-fr-alaw,"[""asterisk-sounds-fr-alaw""]","[""asterisk-sounds-fr-alaw""]"
asterisk-core-sounds-fr-g729,"[""asterisk-sounds-fr-g729""]","[""asterisk-sounds-fr-g729""]"
asterisk-core-sounds-fr-gsm,"[""asterisk-sounds-fr-gsm""]","[""asterisk-sounds-fr-gsm""]"
asterisk-core-sounds-fr-siren7,"[""asterisk-sounds-fr-siren7""]","[""asterisk-sounds-fr-siren7""]"
asterisk-core-sounds-fr-sln16,"[""asterisk-sounds-fr-sln16""]","[""asterisk-sounds-fr-sln16""]"
asterisk-core-sounds-fr-wav,"[""asterisk-sounds-fr-wav""]","[""asterisk-sounds-fr-wav""]"
libvisio,[],[]
libvisual0.4,[],[]
libvlc-qt,[],[]
libvncserver,[],[]
libvo-amrwbenc,[],[]
libvoikko,[],[]
libvpb,[],[]
libvtemm,[],[]
libvterm,[],[]
zabbix-in-telegram,[],[]
qmmp1,"[""libqmmp-devel"",""qmmp"",""qmmp-devel""]","[""qmmp-devel""]"
qps,[],[]
qt6-imageformats,[],[]
qt6-serialport,[],[]
qt6-translations,[],[]
qterminal,[],[]
qtermwidget,[],[]
qtxdg-tools,"[""qtxdg-mat""]",[]
qxmledit,"[""QXmlEdit""]","[""QXmlEdit""]"
asterisk-core-sounds-ru-g729,"[""asterisk-sounds-ru-g729""]","[""asterisk-sounds-ru-g729""]"
asterisk-core-sounds-ru-gsm,"[""asterisk-sounds-ru-gsm""]","[""asterisk-sounds-ru-gsm""]"
asterisk-core-sounds-ru-siren7,"[""asterisk-sounds-ru-siren7""]","[""asterisk-sounds-ru-siren7""]"
asterisk-core-sounds-ru-sln16,"[""asterisk-sounds-ru-sln16""]","[""asterisk-sounds-ru-sln16""]"
asterisk-core-sounds-ru-ulaw,"[""asterisk-sounds-ru-ulaw""]","[""asterisk-sounds-ru-ulaw""]"
asterisk-extra-sounds-en-alaw,[],[]
asterisk-extra-sounds-en-g722,[],[]
asterisk-extra-sounds-en-g729,[],[]
asterisk-extra-sounds-en-gsm,[],[]
asterisk-extra-sounds-en-siren14,[],[]
asterisk-extra-sounds-en-siren7,[],[]
asterisk-extra-sounds-en-sln16,[],[]
asterisk-extra-sounds-en-ulaw,[],[]
asterisk-extra-sounds-en-wav,[],[]
asterisk-extra-sounds-fr-alaw,[],[]
asterisk-extra-sounds-fr-g729,[],[]
asterisk-extra-sounds-fr-gsm,[],[]
