name,data
seamonkey,"[""  seamonkey-ru"","" seamonkey-devel"","" seamonkey-dom-inspector"","" seamonkey-enigmail"","" seamonkey-irc"","" seamonkey-js-debugger"","" seamonkey-mail"","" seamonkey-plugins-common"","" seamonkey-psm"","" seamonkey-spellchecker""]"
seappletsimple,[]
sear-media,[]
seat-inspect,[]
seatd,[]
seaview,[]
sechooser,[]
secure_delete,[]
sed,"[""  sed""]"
seeker,[]
segmenter-vamp-plugin,[]
select-kernel,[]
selenium,"[""       ruby-selenium-webdriver"",""      ruby-selenium-webdriver""]"
selfie,[]
selinux-policy-alt,"["" selinux-policy-altlinux""]"
semaphore,[]
sendemail,[]
sendip,[]
sendmail,"["" MTA, MailTransportAgent, smtpdaemon"","" sendmail-libs""]"
sendmail-common,[]
phpipam,"[""  phpipam-php"",""  phpipam-php7""]"
phpldapadmin,[]
pipewire,[]
pkcs11-profiles,[]
python3-module-vatnumber,[]
python3-module-vcrpy,[]
python3-module-venusian,[]
python3-module-versiontools,[]
python3-module-veusz,[]
python3-module-vine,[]
python3-module-virtkey,[]
python3-module-virtualenv,[]
python3-module-virtualenv-clone,[]
python3-module-vitrageclient,[]
python3-module-vk_api,[]
python3-module-vlc,[]
python3-module-voluptuous,[]
python3-module-voluptuous-serialize,[]
python3-module-vstat,"["" python3(vstat)""]"
python3-module-wadllib,[]
python3-module-waitress,[]
python3-module-wakeonlan,[]
python3-module-warlock,[]
python3-module-watchdog,[]
python3-module-watchgod,[]
python3-module-wavelets,[]
python3-module-wcwidth,[]
python3-module-weasyprint,[]
python3-module-webassets,"["" python-module-webassets""]"
python3-module-webcolors,[]
python3-module-webencodings,"["" python3(webencodings)""]"
python3-module-webhelpers,[]
python3-module-webplot,"["" python3(webplot)""]"
python3-module-webpy,"["" python3(web)""]"
python3-module-webtest,[]
python3-module-werkzeug,[]
python3-module-wget,[]
python3-module-wheel,[]
python3-module-wheezy.template,[]
python3-module-whitenoise,[]
python3-module-whois,"["" python3(whois)""]"
python3-module-whoosh,[]
python3-module-winrm,[]
python3-module-wrapt,"["" python3(wrapt)""]"
python3-module-ws-discovery,[]
python3-module-wsaccel,"["" python3(wsaccel)""]"
python3-module-wsgi_intercept,[]
python3-module-wsgicors,[]
python3-module-wsgifilter,[]
python3-module-wsgiproxy2,"["" python3(wsgiproxy)"","" python3-module-WSGIProxy2""]"
python3-module-wsme,[]
python3-module-wsproto,[]
python3-module-wsrpc-tornado,"["" python3(wsrpc)""]"
python3-module-wtforms,[]
python3-module-wx,"["" \tpycrust""]"
python3-module-x2go,[]
python3-module-xappy,[]
python3-module-xarray,[]
python3-module-xbee,[]
python3-module-xbee-helper,[]
python3-module-xcaplib,[]
python3-module-xcffib,[]
python3-module-xdot,[]
python3-module-xiaomi-gateway,[]
python3-module-xlib,[]
python3-module-xlrd,"["" \tpython3-xlrd"",""  \tpython-module-xlrd""]"
python3-module-xlsxwriter,"[""  python-module-xlsxwriter""]"
python3-module-xlutils,"[""  python-module-xlutils""]"
python3-module-xlwt,[]
python3-module-xml_marshaller,[]
python3-module-xmlsec,"["" python3-module-mehcode-xmlsec""]"
python3-module-xmltodict,"["" python3(xmltodict)""]"
python3-module-xmpp,"["" python3-module-xmpppy""]"
python3-module-xstatic,"["" python3(xstatic)""]"
python3-module-xstatic-angular,"["" python3(xstatic.pkg.angular)""]"
python3-module-z3c.evalexception,[]
python3-module-xstatic-angular-bootstrap,"["" python3(xstatic.pkg.angular_bootstrap)""]"
python3-module-xstatic-angular-cookies,"["" python3(xstatic.pkg.angular_cookies)""]"
python3-module-xstatic-angular-fileupload,"["" python3(xstatic.pkg.angular_fileupload)""]"
python3-module-xstatic-angular-gettext,"["" python3(xstatic.pkg.angular_gettext)""]"
python3-module-xstatic-angular-irdragndrop,"["" python3(xstatic.pkg.angular_irdragndrop)""]"
python3-module-xstatic-angular-lrdragndrop,"["" python3(xstatic.pkg.angular_lrdragndrop)""]"
python3-module-xstatic-angular-mock,"["" python3(xstatic.pkg.angular_mock)""]"
python3-module-xstatic-angular-schema-form,"["" python3(xstatic.pkg.angular_schema_form)""]"
python3-module-xstatic-angular-ui,"["" python3(xstatic.pkg.angular_ui)""]"
python3-module-xstatic-anywikidraw,"["" python3(xstatic.pkg.anywikidraw)""]"
python3-module-xstatic-bootbox,"["" python3(xstatic.pkg.bootbox)""]"
python3-module-xstatic-bootstrap,"["" python3(xstatic.pkg.bootstrap)""]"
python3-module-xstatic-bootstrap-datepicker,"["" python3(xstatic.pkg.bootstrap_datepicker)""]"
python3-module-xstatic-bootstrap-scss,"["" python3(xstatic.pkg.bootstrap_scss)""]"
python3-module-xstatic-bootswatch,"["" python3(xstatic.pkg.bootswatch)""]"
python3-module-xstatic-browser-update,"["" python3(xstatic.pkg.browser_update)""]"
python3-module-xstatic-chosen,"["" python3(xstatic.pkg.chosen)""]"
python3-module-xstatic-d3,"["" python3(xstatic.pkg.d3)""]"
python3-module-xstatic-datatables,"["" python3(xstatic.pkg.datatables)""]"
python3-module-xstatic-font-awesome,"["" python3(xstatic.pkg.font_awesome)""]"
python3-module-xstatic-fullcalendar,"["" python3(xstatic.pkg.fullcalendar)""]"
python3-module-xstatic-hogan,"["" python3(xstatic.pkg.hogan)""]"
python3-module-xstatic-jquery,"["" python3(xstatic.pkg.jquery)""]"
python3-module-xstatic-jquery-file-upload,"["" python3(xstatic.pkg.jquery_file_upload)""]"
python3-module-xstatic-jquery-migrate,"["" python3(xstatic.pkg.jquery_migrate)""]"
python3-module-xstatic-jquery-ui,"["" python3(xstatic.pkg.jquery_ui)""]"
python3-module-xstatic-jquery.bootstrap.wizard,"["" python3(xstatic.pkg.jquery_bootstrap_wizard)""]"
python3-module-xstatic-jquery.quicksearch,"["" python3(xstatic.pkg.jquery_quicksearch)""]"
python3-module-xstatic-jquery.tablesorter,"["" python3(xstatic.pkg.jquery_tablesorter)""]"
python3-module-xstatic-jreject,"["" python3(xstatic.pkg.jreject)""]"
python3-module-xstatic-jsencrypt,"["" python3(xstatic.pkg.jsencrypt)""]"
python3-module-xstatic-json-js,"["" python3(xstatic.pkg.json_js)""]"
python3-module-xstatic-magic-search,"["" python3(xstatic.pkg.magic_search)""]"
python3-module-xstatic-mathjax,"["" python3(xstatic.pkg.mathjax)""]"
python3-module-xstatic-mdi,"["" python3(xstatic.pkg.mdi)""]"
python3-module-xstatic-moment,"["" python3(xstatic.pkg.moment)""]"
python3-module-xstatic-multidownload,"["" python3(xstatic.pkg.jquery_multi_download)""]"
python3-module-xstatic-objectpath,"["" python3(xstatic.pkg.objectpath)""]"
python3-module-xstatic-pygments,"["" python3(xstatic.pkg.pygments)""]"
python3-module-xstatic-qunit,"["" python3(xstatic.pkg.qunit)""]"
python3-module-xstatic-requirejs,"["" python3(xstatic.pkg.requirejs)""]"
python3-module-xstatic-rickshaw,"["" python3(xstatic.pkg.rickshaw)""]"
python3-module-xstatic-roboto-fontface,"["" python3(xstatic.pkg.roboto_fontface)""]"
python3-module-xstatic-smart-table,"["" python3(xstatic.pkg.angular_smart_table)""]"
python3-module-xstatic-spin,"["" python3(xstatic.pkg.spin)""]"
python3-module-xstatic-svg-edit-moin,"["" python3(xstatic.pkg.svgedit_moin)""]"
python3-module-xstatic-svgweb,"["" python3(xstatic.pkg.svgweb)""]"
python3-module-xstatic-tablesorter-mottie,"["" python3(xstatic.pkg.tablesorter_mottie)""]"
python3-module-xstatic-term.js,"["" python3(xstatic.pkg.termjs)""]"
python3-module-xstatic-tv4,"["" python3(xstatic.pkg.tv4)""]"
python3-module-xstatic-underscore,"["" python3(xstatic.pkg.underscore)""]"
python3-module-xvfbwrapper,[]
python3-module-xxhash,[]
python3-module-yajl,[]
python3-module-yamlsettings,"["" python3(yamlsettings)""]"
python3-module-yams,"["" python2.7(yams)""]"
python3-module-yappi,[]
python3-module-yaql,[]
python3-module-yarl,[]
python3-module-ybrowserauth,[]
python3-module-yelp-bytes,[]
python3-module-yelp-encodings,[]
python3-module-yieldfrom.urllib3,[]
python3-module-yolk3k,"["" python-module-yolk3k"","" python3(yolk)""]"
python3-module-yubico,[]
python3-module-yubikey-manager,[]
python3-module-z3c.appconfig,[]
python3-module-z3c.batching,[]
python3-module-z3c.caching,[]
python3-module-z3c.coverage,[]
python3-module-z3c.deadlockdebugger,[]
python3-module-z3c.discriminator,[]
python3-module-z3c.i18n,[]
python3-module-z3c.javascript,[]
python3-module-z3c.locales,[]
python3-module-z3c.memhunt.objgraph,[]
python3-module-z3c.schema,[]
python3-module-z3c.sharedmimeinfo,[]
python3-module-z3c.unconfigure,"["" python3(z3c.unconfigure)""]"
python3-module-z3c.zcmlhook,[]
python3-module-z3locales,[]
python3-module-zExceptions,[]
python3-module-zVMCloudConnector,[]
python3-module-zake,[]
python3-module-zaqarclient,[]
python3-module-zc.configuration,[]
python3-module-zc.customdoctests,"["" python3(zc.customdoctests)""]"
python3-module-zc.i18n,[]
python3-module-zc.isithanging,"["" python3(zc.isithanging)""]"
python3-module-zc.lockfile,[]
python3-module-zc.mappingobject,"["" python3(zc.mappingobject)""]"
python3-module-zc.parse_addr,"["" python3(zc.parse_addr)""]"
python3-module-zc.signalhandler,[]
python3-module-zc.testbrowser,[]
python3-module-zc.thread,"["" python3(zc.thread)""]"
python3-module-zconfig,[]
python3-module-zeep,[]
python3-module-zeroconf,[]
python3-module-zeroless,"["" python3(zeroless)""]"
python3-module-zerorpc,[]
python3-module-zipp,[]
python3-module-zipstream,"["" python3(zipstream)""]"
python3-module-zmq,[]
python3-module-zodbpickle,"["" python3(zodbpickle)""]"
python3-module-zope.annotation,[]
python3-module-zope.authentication,[]
python3-module-zope.broken,[]
python3-module-zope.browser,[]
python3-module-zope.cachedescriptors,[]
python3-module-zope.component,[]
python3-module-zope.componentvocabulary,[]
python3-module-zope.configuration,[]
python3-module-zope.contenttype,[]
python3-module-zope.copy,[]
python3-module-zope.datetime,[]
python3-module-zope.deferredimport,[]
python3-module-zope.dependencytool,[]
python3-module-zope.deprecation,[]
python3-module-zope.dottedname,[]
python3-module-zope.dublincore,[]
python3-module-zope.errorview,[]
python3-module-zope.exceptions,[]
python3-module-zope.filerepresentation,[]
python3-module-zope.fixers,[]
python3-module-zope.hookable,[]
libunistring2,"[""  libunistring""]"
libunittest-cpp,[]
libunshield,"[""  unshield"",""  unshield-devel""]"
libunwind,[]
libupnp,[]
libupnp16,[]
libupnpp,[]
liburing,[]
liburiparser,[]
libusb,[]
libusb-compat,[]
libusbmuxd,[]
libuserspace-rcu,"[""  userspace-rcu"",""  userspace-rcu-devel"","" userspace-rcu"","" userspace-rcu-devel""]"
libusrsctp,[]
libutempter,"[""  utempter"",""  utempter-devel"",""  utempter-devel-static"","" utempter"","" utempter-devel"","" utempter-devel-static""]"
libutfcpp,[]
libuthash-devel,[]
libv,[]
libv8-3.14,"[""  libv8-devel"","" libv8-3.15""]"
libva-driver-intel,[]
libva-driver-vdpau,[]
libva1,[]
libvalhalla,"[""  libvalhalla-devel""]"
libvamp,"[""  vamp-plugin-sdk"",""  vamp-plugin-sdk-devel""]"
libvarconf,"[""  varconf"",""  varconf-devel""]"
libvariant,[]
libvcmmd,[]
libvdpau,"[""  libvdpau1"",""  libvdpau1-devel"",""  libvdpau1-doc""]"
libvdpau-va-gl,[]
libverto,"[""        libverto-module-base"",""       libverto-tevent"",""       libverto-tevent-devel""]"
libverto-jsonrpc,[]
libvidcap,[]
libvidstab,[]
libview,"[""  libview-devel""]"
libvigra,"["" vigra"","" vigra-devel"","" vigra-devel-doc""]"
libvirglrenderer,[]
apache2-mod_apreq,"[""  libapreq "",""  libapreq-devel"",""  libapreq2"",""  libapreq2-devel"",""  perl-libapreq""]"
apache2-mod_auth_gssapi,"[""  mod_auth_gssapi""]"
apache2-mod_auth_token,"[""  mod_auth_token""]"
apache2-mod_authn_pam,[]
apache2-mod_authz_external,[]
apache2-mod_dbi_pool,[]
apache2-mod_dnssd,[]
apache2-mod_evasive,[]
apache2-mod_fcgid,"[""  mod_fcgid""]"
apache2-mod_geoip2,[]
apache2-mod_layout,[]
apache2-mod_limitipconn,[]
apache2-mod_lookup_identity,"[""  mod_lookup_identity""]"
apache2-mod_mpm_itk,"["" apache2-httpd-itk""]"
perl-Sereal-Decoder,[]
apache2-mod_nss,"[""  mod_nss""]"
apache2-mod_perl,"[""  mod_perl""]"
apache2-mod_php7,"[""  apache2-mod_php"",""  php-engine""]"
po4a,[]
podman,[]
polymc,[]
postgresql-jdbc,"["" \tpgjdbc"","" \tpostgresql-jdbc-parent-poms""]"
postgresql10-pg_partman,[]
postgresql11,"[""  postgresql"",""  postgresql-contrib"",""  postgresql-llvmjit"",""  postgresql-perl"",""  postgresql-python"",""  postgresql-server"",""  postgresql-tcl"","" postgresql-server-devel for build _with devel""]"
postgresql11-pg_partman,[]
python3-module-zope.httpform,[]
python3-module-zope.httpformdate,[]
python3-module-zope.i18n,[]
python3-module-zope.i18nmessageid,[]
python3-module-zope.interface,[]
python3-module-zope.lifecycleevent,[]
python3-module-zope.location,[]
python3-module-zope.login,[]
python3-module-zope.modulealias,[]
python3-module-zope.optionalextension,[]
python3-module-zope.password,[]
python3-module-zope.principalregistry,[]
python3-module-zope.processlifetime,[]
python3-module-zope.proxy,[]
python3-module-zope.publisher,[]
python3-module-zope.pypisupport,[]
python3-module-zope.schema,[]
python3-module-zope.security,[]
python3-module-zope.sendmail,[]
python3-module-zope.sequencesort,[]
python3-module-zope.server,[]
python3-module-zope.size,[]
python3-module-zope.structuredtext,[]
python3-module-zope.tal,[]
python3-module-zope.tales,[]
python3-module-zope.testbrowser,[]
python3-module-zope.testing,[]
python3-module-zope.testrunner,[]
python3-module-zope.thread,[]
python3-module-zope.weakset,[]
python3-module-zope.z2release,[]
python3-module-zopemetadatamaker,[]
python3-module-zstd,[]
python3-module-zunclient,[]
pythonium,[]
pythonqt,[]
pywinery,[]
pyzy,"[""   pyzy-db""]"
qa-robot,[]
qalculate,[]
qalculate-gtk,[]
qamix,[]
qascade,[]
qastools,[]
qbittorrent,[]
qboot,[]
qcad-dxf2pdf,[]
qcalcfilehash,[]
qcat,[]
qcl,[]
qconnman,[]
qconnman-ui,[]
qcustomplot,[]
qd,[]
qdirstat,[]
qdox,"[""  qdox16-poms""]"
qelectrotech,[]
jackbeat,[]
java-1.8.0-openjdk,"[""  java"",""  java-1.8.0"",""  java-1.8.0-demo"",""  java-1.8.0-devel"",""  java-1.8.0-headless"",""  java-1.8.0-javadoc"",""  java-1.8.0-openjdk"",""  java-1.8.0-openjdk-accessibility"",""  java-1.8.0-openjdk-accessibility-fastdebug"",""  java-1.8.0-openjdk-accessibility-slowdebug"",""  java-1.8.0-openjdk-demo"",""  java-1.8.0-openjdk-devel"",""  java-1.8.0-openjdk-headless"",""  java-1.8.0-openjdk-javadoc"",""  java-1.8.0-openjdk-src"",""  java-1.8.0-src"",""  java-demo"",""  java-devel"",""  java-devel-openjdk"",""  java-headless"",""  java-javadoc"",""  java-openjdk"",""  java-openjdk-headless"",""  java-sdk"",""  java-sdk-1.8.0"",""  java-sdk-1.8.0-openjdk"",""  java-sdk-openjdk"",""  java-src"",""  jre"",""  jre-1.8.0"",""  jre-1.8.0-headless"",""  jre-1.8.0-openjdk"",""  jre-1.8.0-openjdk-headless"",""  jre-headless"",""  jre-openjdk"",""  jre-openjdk-headless"","" /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.352.b08-0.x86_64/jre/lib/amd64/server/libjvm.so()(64bit)"","" /usr/lib/jvm/java-1.8.0-openjdk-1.8.0.352.b08-0.x86_64/jre/lib/amd64/server/libjvm.so(SUNWprivate_1.1)(64bit)"","" /usr/lib/jvm/java/jre/lib/amd64/server/libjvm.so()(64bit)"","" /usr/lib/jvm/java/jre/lib/amd64/server/libjvm.so(SUNWprivate_1.1)(64bit)"","" javadoc-debug"","" javadoc-zip-debug""]"
perl-Perl-Version,[]
perl-Perl4-CoreLibs,"[""  perl4-compat""]"
perl-Perl6-Junction,[]
perl-PerlIO-Layers,[]
perl-PerlIO-Util,[]
perl-PerlIO-eol,[]
perl-PerlIO-gzip,[]
perl-PerlIO-utf8_strict,[]
perl-PerlIO-via-Timeout,[]
perl-PerlIO-via-dynamic,[]
perl-PerlIO-via-symlink,[]
perl-PerlX-Maybe,[]
perl-PerlX-Maybe-XS,[]
perl-Pg,[]
perl-Pg-PQ,[]
perl-PlRPC,[]
perl-Plack,"[""  perl(Plack/Component.pm)""]"
perl-Plack-Middleware-Access,[]
perl-Plack-Middleware-Debug,[]
perl-Plack-Middleware-ETag,[]
perl-Plack-Middleware-FixMissingBodyInRedirect,[]
perl-Plack-Middleware-MethodOverride,[]
perl-Plack-Middleware-RemoveRedundantBody,[]
perl-Plack-Middleware-ReverseProxy,[]
perl-Plack-Middleware-Session,[]
perl-Plack-Middleware-TemplateToolkit,[]
perl-Plack-Middleware-Test-StashWarnings,[]
perl-Plack-Test-ExternalServer,[]
perl-Pod-Abstract,[]
perl-Pod-Checker,[]
perl-Pod-Coverage,[]
perl-Pod-Coverage-TrustPod,[]
perl-Pod-Elemental,[]
perl-Pod-Elemental-PerlMunger,[]
perl-Pod-Elemental-Transformer-List,[]
perl-Pod-Escapes,[]
perl-Pod-Eventual,[]
perl-Pod-HTML2Pod,[]
perl-Pod-LaTeX,[]
perl-Pod-Markdown,[]
perl-Pod-MinimumVersion,[]
perl-Pod-POM,[]
perl-Pod-POM-View-Restructured,[]
perl-Pod-Parser,[]
perl-Pod-Perldoc,"[""  perldoc""]"
perl-Pod-Readme,[]
perl-Pod-Simple,[]
perl-Pod-Spell,[]
perl-Pod-Strip,[]
perl-Pod-Tests,[]
perl-Pod-Usage,[]
perl-Pod-Weaver,[]
perl-Pod-Weaver-Section-Contributors,[]
perl-PodToHTML,[]
perl-PostScript-Simple,[]
perl-Prima,"[""        perl(Prima/noARGV.pm)""]"
perl-Privileges-Drop,[]
perl-Probe-Perl,[]
perl-Proc-Background,[]
perl-Proc-ChildError,[]
perl-Proc-Daemon,[]
perl-Proc-FastSpawn,[]
perl-Proc-Guard,[]
perl-Proc-InvokeEditor,[]
perl-Proc-PID-File,[]
perl-Proc-PidUtil,[]
perl-Proc-ProcessTable,[]
perl-Proc-Simple,[]
perl-Proc-SyncExec,[]
perl-Proc-Wait3,[]
perl-Proc-WaitStat,[]
perl-Promises,[]
perl-Protocol-CassandraCQL,[]
perl-Protocol-WebSocket,[]
perl-Quota,[]
perl-REST-Client,[]
perl-RPC-XML,[]
perl-RPM,[]
perl-RPM-Devscripts-Versort,[]
perl-RPM-Header-Alt,[]
perl-RPM-Payload,[]
perl-RPM-Source-BundleImport,[]
perl-RPM-Source-Convert,[]
perl-RPM-Source-Dependency-Analyzer,[]
perl-RPM-Source-Update,[]
perl-RPM-Specfile,[]
perl-RPM-Vercmp,[]
perl-RPM-uscan,[]
perl-RPM2,"["" file list""]"
perl-RRDTool-OO,[]
perl-RTF-Tokenizer,[]
perl-Readonly,[]
perl-Readonly-XS,[]
perl-Redis,[]
perl-Ref-Util,[]
perl-Ref-Util-XS,[]
perl-Regexp-Assemble,[]
perl-Regexp-Bind,[]
perl-Regexp-Common,[]
perl-Regexp-Common-WithActions,[]
perl-Regexp-Common-net-CIDR,[]
perl-Regexp-Grammars,[]
perl-Regexp-IPv6,[]
perl-Regexp-Optimizer,[]
perl-Regexp-Parser,[]
perl-Regexp-Shellish,[]
perl-Regexp-Stringify,[]
perl-Regexp-Trie,[]
perl-Reply,[]
perl-Return-MultiLevel,[]
perl-Return-Value,[]
perl-Role-Basic,[]
perl-Role-HasMessage,[]
perl-Role-Identifiable,[]
perl-Role-Tiny,[]
perl-Roman,[]
perl-Router-Boom,[]
perl-Router-Simple,[]
perl-Router-Simple-Sinatraish,[]
perl-RunApp,[]
perl-SDL,"[""  perl-SDL25""]"
perl-SGML-Parser-OpenSP,[]
perl-SGMLSpm,"["" 1.03ii-alt6""]"
perl-SMS-Send,[]
perl-SMS-Send-DeviceGsm,[]
perl-SNMP-Simple,[]
perl-SNMP_Session,[]
perl-SOAP-Lite,[]
perl-SOAP-MIME,[]
perl-SOAP-Transport-HTTP-Nginx,[]
perl-SOAP-WSDL,[]
perl-SQL-Abstract,[]
perl-SQL-Abstract-Classic,[]
perl-SQL-Abstract-Limit,[]
perl-SQL-Abstract-Pg,[]
perl-SQL-Interp,[]
perl-SQL-SplitStatement,[]
perl-SQL-Statement,[]
perl-SQL-Tokenizer,[]
perl-SQL-Translator,[]
perl-SRU,[]
perl-SUPER,[]
perl-SVG,[]
perl-SVG-Parser,[]
perl-SVN-Notify,"[""  svnnotify""]"
perl-Safe-Isa,[]
perl-Sane,[]
perl-Scalar-String,[]
perl-Scalar-Util-Instance,[]
perl-Schedule-At,[]
perl-Scope-Guard,[]
perl-Scope-Upper,[]
perl-Search-Xapian,[]
perl-Sereal,[]
perl-Sereal-Encoder,[]
perl-Server-Starter,[]
perl-Session-Storage-Secure,[]
perl-Set-Crontab,[]
perl-Set-Infinite,[]
perl-Set-IntSpan,[]
perl-Set-IntSpan-Fast,[]
perl-Set-Intersection,[]
perl-Set-NestedGroups,[]
perl-Set-Object,[]
perl-Set-Scalar,[]
perl-Set-Tiny,[]
perl-Shell,[]
perl-Shell-Config-Generate,[]
perl-Shell-Guess,[]
perl-Signal-Mask,[]
perl-Smart-Args,[]
perl-Smart-Comments,[]
perl-Snowball-Norwegian,[]
perl-Snowball-Swedish,[]
perl-Socket-GetAddrInfo,[]
perl-Socket-MsgHdr,[]
perl-Socket-Netlink,[]
perl-Socket6,[]
perl-Software-License,[]
perl-Software-License-CCpack,[]
perl-Sort-Key,[]
perl-Sort-Naturally,[]
perl-Sort-Versions,[]
perl-Source-Bundle,[]
perl-Source-Package,[]
perl-Source-Repository,[]
perl-Source-Repository-Mass,[]
perl-Source-Shared-CLI,[]
perl-Source-Shared-FindLocalMirror,[]
perl-Source-Shared-Resource,[]
perl-Source-Shared-Utils,[]
perl-Specio,[]
perl-Sphinx-Search,[]
perl-Spiffy,[]
perl-Spreadsheet-ParseExcel,[]
perl-Spreadsheet-ReadSXC,[]
perl-Spreadsheet-WriteExcel,"["" perl-Spreadsheet-WriteExcel2""]"
perl-Spreadsheet-XLSX,[]
perl-Starlet,[]
perl-Statistics-Basic,[]
perl-Statistics-CaseResampling,[]
perl-Statistics-ChiSquare,[]
perl-Statistics-Contingency,[]
perl-Statistics-Descriptive,[]
perl-Statistics-Distributions,[]
perl-Statistics-TTest,[]
perl-Stream-Buffered,[]
perl-String-Approx,[]
perl-String-BitCount,[]
perl-String-CRC,[]
perl-String-CRC32,[]
perl-String-CamelCase,[]
perl-String-Compare-ConstantTime,[]
perl-String-Errf,[]
perl-String-Escape,[]
perl-String-Flogger,[]
perl-String-Format,[]
perl-String-Formatter,[]
perl-String-Koremutake,[]
perl-String-Parity,[]
perl-String-Prettify,[]
perl-String-Print,[]
perl-String-Random,[]
perl-String-RewritePrefix,[]
perl-String-ShellQuote,[]
perl-String-Similarity,[]
perl-String-TT,[]
perl-String-ToIdentifier-EN,[]
perl-String-Tokenizer,[]
perl-String-Truncate,[]
perl-String-Util,[]
perl-Struct-Dumb,[]
perl-Sub-Attribute,[]
